stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
14630,,"A. Juozapavičiaus pr.",,54.86321,23.95037,http://www.stops.lt/kaunas/index.html#stop/787,,
5119,,"Kranto 13-oji g.",,54.86579,23.93728,http://www.stops.lt/kaunas/index.html#stop/726,,
5120,,"Kranto 13-oji g.",,54.86574,23.93719,http://www.stops.lt/kaunas/index.html#stop/725,,
5123,,"Mažeikių g.",,54.87283,23.93363,http://www.stops.lt/kaunas/index.html#stop/728,,
5121,,"Talino g.",,54.86836,23.93479,http://www.stops.lt/kaunas/index.html#stop/727,,
5122,,"Talino g.",,54.86832,23.93463,http://www.stops.lt/kaunas/index.html#stop/724,,
5115,,"Vokiečių g.",,54.86242,23.94299,http://www.stops.lt/kaunas/index.html#stop/722,,
14628,,"Vokiečių g.",,54.86290,23.94213,http://www.stops.lt/kaunas/index.html#stop/785,,
2803,,"Klinikos",,54.91737,23.92072,http://www.stops.lt/kaunas/index.html#stop/522,,
4374,,"Klinikos",,54.91729,23.92053,http://www.stops.lt/kaunas/index.html#stop/688,,
2827,,"Jonavos g.",,54.92472,23.91487,http://www.stops.lt/kaunas/index.html#stop/546,,
2828,,"Jonavos g.",,54.92404,23.91439,http://www.stops.lt/kaunas/index.html#stop/547,,
2829,,"Mokyklos bendrabučiai",,54.91912,23.91318,http://www.stops.lt/kaunas/index.html#stop/548,,
2830,,"Mokyklos bendrabučiai",,54.91865,23.91278,http://www.stops.lt/kaunas/index.html#stop/549,,
2835,,"P. Kalpoko g.",,54.90711,23.90293,http://www.stops.lt/kaunas/index.html#stop/554,,
2836,,"P. Kalpoko g.",,54.90679,23.90192,http://www.stops.lt/kaunas/index.html#stop/555,,
2837,,"P. Vileišio tiltas",,54.90372,23.89703,http://www.stops.lt/kaunas/index.html#stop/556,,
2838,,"P. Vileišio tiltas",,54.90277,23.89539,http://www.stops.lt/kaunas/index.html#stop/557,,
14405,,"Senukai",,54.90541,23.89989,http://www.stops.lt/kaunas/index.html#stop/764,,
14406,,"Senukai",,54.90533,23.89938,http://www.stops.lt/kaunas/index.html#stop/765,,
2825,,"Šiaurės pr.",,54.92985,23.91651,http://www.stops.lt/kaunas/index.html#stop/544,,
2826,,"Šiaurės pr.",,54.92884,23.91586,http://www.stops.lt/kaunas/index.html#stop/545,,
2833,,"Varnių tiltas",,54.91228,23.91026,http://www.stops.lt/kaunas/index.html#stop/552,,
2834,,"Varnių tiltas",,54.91486,23.91196,http://www.stops.lt/kaunas/index.html#stop/553,,
2720,,"K. Petrausko g.",,54.90809,23.92942,http://www.stops.lt/kaunas/index.html#stop/439,,
2771,,"Ledo arena",,54.90376,23.93171,http://www.stops.lt/kaunas/index.html#stop/490,,
2772,,"Ledo arena",,54.90438,23.93161,http://www.stops.lt/kaunas/index.html#stop/491,,
2773,,"Sporto g.",,54.89943,23.93217,http://www.stops.lt/kaunas/index.html#stop/492,,
2774,,"Sporto g.",,54.90010,23.93179,http://www.stops.lt/kaunas/index.html#stop/493,,
2722,,"Aukštaičių g.",,54.90592,23.92143,http://www.stops.lt/kaunas/index.html#stop/441,,
2723,,"Aukštaičių g.",,54.90541,23.91946,http://www.stops.lt/kaunas/index.html#stop/442,,
2707,,"Baldų parduotuvė",,54.92168,23.95774,http://www.stops.lt/kaunas/index.html#stop/426,,
2708,,"Baldų parduotuvė",,54.92119,23.95629,http://www.stops.lt/kaunas/index.html#stop/427,,
2702,,"Kalniečių poliklinika",,54.92472,23.96457,http://www.stops.lt/kaunas/index.html#stop/421,,
2706,,"Kalniečių poliklinika",,54.92342,23.96125,http://www.stops.lt/kaunas/index.html#stop/425,,
2701,,"Kalniečių turgavietė",,54.92499,23.96474,http://www.stops.lt/kaunas/index.html#stop/420,,
2713,,"Kauno aklųjų ir silpnaregių centras",,54.91289,23.93784,http://www.stops.lt/kaunas/index.html#stop/432,,
2714,,"Kauno aklųjų ir silpnaregių centras",,54.91159,23.93514,http://www.stops.lt/kaunas/index.html#stop/433,,
2717,,"Kauno aklųjų ir silpnaregių centras",,54.91285,23.93830,http://www.stops.lt/kaunas/index.html#stop/436,,
2848,,"Laisvės alėja",,54.89864,23.90226,http://www.stops.lt/kaunas/index.html#stop/568,,
2711,,"Mituvos g.",,54.91527,23.94320,http://www.stops.lt/kaunas/index.html#stop/430,,
2712,,"Mituvos g.",,54.91570,23.94456,http://www.stops.lt/kaunas/index.html#stop/431,,
2709,,"Ortopedijos technika",,54.91856,23.95052,http://www.stops.lt/kaunas/index.html#stop/428,,
2710,,"Ortopedijos technika",,54.91921,23.95225,http://www.stops.lt/kaunas/index.html#stop/429,,
2705,,"Savas",,54.92361,23.96203,http://www.stops.lt/kaunas/index.html#stop/424,,
2718,,"Utenos g.",,54.90958,23.93103,http://www.stops.lt/kaunas/index.html#stop/437,,
2719,,"Utenos g.",,54.90826,23.92735,http://www.stops.lt/kaunas/index.html#stop/438,,
2724,,"Žemaičių g.",,54.90367,23.91519,http://www.stops.lt/kaunas/index.html#stop/443,,
2725,,"Žemaičių g.",,54.90366,23.91473,http://www.stops.lt/kaunas/index.html#stop/444,,
2804,,"Eivenių g.",,54.91552,23.92357,http://www.stops.lt/kaunas/index.html#stop/523,,
2715,,"Kauno aklųjų ir silpnaregių centras",,54.91157,23.93799,http://www.stops.lt/kaunas/index.html#stop/434,,
2716,,"Kauno aklųjų ir silpnaregių centras",,54.91173,23.93829,http://www.stops.lt/kaunas/index.html#stop/435,,
2819,,"P. Dovydaičio g.",,54.91185,23.92527,http://www.stops.lt/kaunas/index.html#stop/538,,
2820,,"P. Dovydaičio g.",,54.91108,23.92560,http://www.stops.lt/kaunas/index.html#stop/539,,
2721,,"Utenos g.",,54.90923,23.92820,http://www.stops.lt/kaunas/index.html#stop/440,,
